Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return,Return.1,Return.2,Return.3,Return
2021-10-19,492.6614745178002,496.45232024723566,475.82423235040727,480.69818115234375,20645100,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-20,481.2889436389741,499.70160596696496,475.6765495420243,492.2183837890625,34080545,0.0,0,2.3965563192068218,2.3965563192068218,2.3965563192068218,2.3965563192068218,2.3965563192068218
2021-10-21,497.1415447686213,498.7169646845583,484.1936177366862,495.2215270996094,20808243,0.0,0,0.6101241663159529,0.6101241663159529,0.6101241663159529,0.6101241663159529,0.6101241663159529
2021-10-22,496.8461666806612,500.8831708250511,492.3168456905808,495.2215270996094,24080485,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-25,498.7169494628906,507.5294327512347,490.199874302126,498.7169494628906,35619415,0.0,0,0.7058300522097815,0.7058300522097815,0.7058300522097815,0.7058300522097815,0.7058300522097815
2021-10-26,499.80006202560486,510.2371850443317,499.80006202560486,504.6739807128906,21107457,0.0,0,1.194471384302382,1.194471384302382,1.194471384302382,1.194471384302382,1.194471384302382
2021-10-27,505.8063417581229,518.7542388048087,504.87092772727726,511.172607421875,29463032,0.0,0,1.2876880832660655,1.2876880832660655,1.2876880832660655,1.2876880832660655,1.2876880832660655
2021-10-28,511.6156533828374,512.5510674299106,489.953741739252,493.6461181640625,28140401,0.0,0,-3.4286831890715423,-3.4286831890715423,-3.4286831890715423,-3.4286831890715423,-3.4286831890715423
2021-10-29,493.7938014765731,504.7724912910826,480.8950939726423,494.4338073730469,31355893,0.0,0,0.1595655632650164,0.1595655632650164,0.1595655632650164,0.1595655632650164,0.15956556326501645
2021-11-01,500.686229684389,509.0063963564156,493.3014770341768,507.7756042480469,20679604,0.0,0,2.698398992149359,2.698398992149359,2.698398992149359,2.698398992149359,2.698398992149359
2021-11-02,506.8894141108689,516.9326898182201,504.18167144991634,513.6834106445312,26797820,0.0,0,1.1634679466795397,1.1634679466795397,1.1634679466795397,1.1634679466795397,1.1634679466795395
2021-11-03,515.9480551688846,533.9668397326185,507.2832906893194,519.5419921875,80775924,0.0,0,1.140504330404177,1.140504330404177,1.140504330404177,1.140504330404177,1.140504330404177
2021-11-04,523.3328035450443,527.6652157976839,519.9358053125508,522.2989501953125,9796046,0.0,0,0.5306516218649614,0.5306516218649614,0.5306516218649614,0.5306516218649614,0.5306516218649614
2021-11-08,526.237504425783,526.237504425783,508.51409744044497,515.2095947265625,36802110,0.0,0,-1.3573367256623723,-1.3573367256623723,-1.3573367256623723,-1.3573367256623723,-1.3573367256623725
2021-11-09,518.1634592692576,523.8251027672114,514.1757049988482,521.0189208984375,25451967,0.0,0,1.1275656026860654,1.1275656026860654,1.1275656026860654,1.1275656026860654,1.1275656026860654
2021-11-10,517.4742116038507,520.3788929405699,513.4864572724829,516.3419189453125,15805538,0.0,0,-0.8976645118876001,-0.8976645118876001,-0.8976645118876001,-0.8976645118876001,-0.8976645118876001
2021-11-11,514.8156835338292,514.8156835338292,499.3077334844039,501.7693176269531,23086898,0.0,0,-2.822277406437498,-2.822277406437498,-2.822277406437498,-2.822277406437498,-2.822277406437498
2021-11-12,504.1324375144613,505.1170711814817,494.9753564306252,503.492431640625,19836221,0.0,0,0.3434076084646025,0.3434076084646025,0.3434076084646025,0.3434076084646025,0.3434076084646025
2021-11-15,504.5263173534768,507.9725352039861,497.7323209807074,498.7661743164063,13328183,0.0,0,-0.938694809933534,-0.938694809933534,-0.938694809933534,-0.938694809933534,-0.9386948099335339
2021-11-16,499.60313962457946,499.60313962457946,485.9167370329727,487.4921569824219,19553216,0.0,0,-2.2603812998017068,-2.2603812998017068,-2.2603812998017068,-2.2603812998017068,-2.2603812998017068
