Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return,Return.1,Return.2,Return.3,Return
2021-10-19,1191.283720537987,1213.6421490458429,1184.3466751340584,1191.2337646484375,1313098,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-20,1196.773539751838,1200.7661120279076,1153.7535978459164,1166.5797119140625,2063277,0.0,0,-2.069623399371241,-2.069623399371241,-2.069623399371241,-2.069623399371241,-2.069623399371241
2021-10-21,1167.8272718324374,1182.2503889736022,1135.936652762155,1156.1490478515625,1985866,0.0,0,-0.8941235610368978,-0.8941235610368978,-0.8941235610368978,-0.8941235610368978,-0.8941235610368978
2021-10-22,1165.8310338473214,1169.6240260168104,1139.5798239881362,1165.032470703125,1112991,0.0,0,0.7683631161631194,0.7683631161631194,0.7683631161631194,0.7683631161631194,0.7683631161631194
2021-10-25,1155.4503887599317,1164.7830020577153,1124.2085839022857,1127.6021728515625,1843700,0.0,0,-3.212811556142501,-3.212811556142501,-3.212811556142501,-3.212811556142501,-3.2128115561425012
2021-10-26,1132.8922887976942,1176.11192881703,1131.894145811969,1169.87353515625,1572647,0.0,0,3.7487833317834607,3.7487833317834607,3.7487833317834607,3.7487833317834607,3.7487833317834607
2021-10-27,1173.2173159063916,1199.8178514368317,1173.1175259743231,1183.797607421875,1916766,0.0,0,1.190220297082392,1.190220297082392,1.190220297082392,1.190220297082392,1.190220297082392
2021-10-28,1207.753100838071,1219.4812817759614,1155.949451730918,1164.9327392578125,3565017,0.0,0,-1.5935889754961758,-1.5935889754961758,-1.5935889754961758,-1.5935889754961758,-1.5935889754961758
2021-10-29,1164.9326374171897,1177.8087061154822,1139.979063135082,1143.4227294921875,1518940,0.0,0,-1.8464593740690287,-1.8464593740690287,-1.8464593740690287,-1.8464593740690287,-1.8464593740690292
2021-11-01,1145.868225758573,1170.8717579936333,1136.4358226376482,1161.189697265625,972538,0.0,0,1.553840702583208,1.553840702583208,1.553840702583208,1.553840702583208,1.553840702583208
2021-11-02,1161.1897062527096,1170.0732038689812,1153.15472771364,1163.884765625,1159884,0.0,0,0.2320954419180052,0.2320954419180052,0.2320954419180052,0.2320954419180052,0.23209544191800527
2021-11-03,1167.8273763478942,1196.1746635271172,1164.8329471777715,1176.611083984375,1941052,0.0,0,1.0934345680296824,1.0934345680296824,1.0934345680296824,1.0934345680296824,1.0934345680296824
2021-11-04,1187.740266213766,1187.740266213766,1170.3726747268247,1179.5555419921875,119047,0.0,0,0.2502490455760148,0.2502490455760148,0.2502490455760148,0.2502490455760148,0.2502490455760148
