Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return,Return.1,Return.2,Return.3,Return
2021-10-19,19196.489899407523,19449.864622175195,19008.271427056607,19091.462890625,59302,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-20,19023.992880761674,19911.122082455226,18778.01089703688,19001.962890625,217769,0.0,0,-0.4687959247164324,-0.4687959247164324,-0.4687959247164324,-0.4687959247164324,-0.4687959247164324
2021-10-21,19181.705072002453,19398.55888062735,18784.17184275036,18958.099609375,75962,0.0,0,-0.2308355273740737,-0.2308355273740737,-0.2308355273740737,-0.2308355273740737,-0.2308355273740737
2021-10-22,19160.01951984446,19160.01951984446,18580.428436519607,18734.88671875,45515,0.0,0,-1.1774011911753994,-1.1774011911753994,-1.1774011911753994,-1.1774011911753994,-1.1774011911753994
2021-10-25,18728.28305726416,18729.218701339592,18338.290820035625,18428.876953125,54146,0.0,0,-1.633368646519455,-1.633368646519455,-1.633368646519455,-1.633368646519455,-1.633368646519455
2021-10-26,18521.732534719384,19116.750935599703,18481.12810768332,19054.87890625,106658,110.0,0,3.3968535072282218,3.3968535072282218,3.3968535072282218,3.3968535072282218,3.3968535072282218
2021-10-27,19034.75115059756,19255.56470447378,18751.420686421272,18843.681640625,52882,0.0,0,-1.108363200123656,-1.108363200123656,-1.108363200123656,-1.108363200123656,-1.108363200123656
2021-10-28,18849.03782519987,18956.619129988623,18693.86294778568,18830.595703125,31450,0.0,0,-0.0694446963686124,-0.0694446963686124,-0.0694446963686124,-0.0694446963686124,-0.06944469636861245
2021-10-29,18839.12432025363,19037.430892045773,18599.322485631503,18839.2734375,49275,0.0,0,0.0460831643980328,0.0460831643980328,0.0460831643980328,0.0460831643980328,0.04608316439803283
2021-11-01,18937.184356328737,18937.184356328737,18577.306399296387,18779.232421875,42571,0.0,0,-0.3187013332769352,-0.3187013332769352,-0.3187013332769352,-0.3187013332769352,-0.3187013332769352
