Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return,Return.1,Return.2,Return.3,Return
2021-10-19,1786.9168429772262,1861.165962059248,1779.2648343799003,1822.70849609375,6639827,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-20,1831.5452979044069,1845.022730805677,1773.5875515129965,1783.85595703125,3295376,0.0,0,-2.131582704846384,-2.131582704846384,-2.131582704846384,-2.131582704846384,-2.131582704846384
2021-10-21,1792.051011093036,1803.4056042762704,1768.4038848047785,1782.91796875,2774633,0.0,0,-0.0525820640143518,-0.0525820640143518,-0.0525820640143518,-0.0525820640143518,-0.05258206401435181
2021-10-22,1793.0384495091714,1808.3424671123607,1758.8265408908642,1769.5887451171875,1520637,0.0,0,-0.7476072296336544,-0.7476072296336544,-0.7476072296336544,-0.7476072296336544,-0.7476072296336544
2021-10-25,1769.58874581385,1789.878959306485,1738.0920661127411,1761.5911865234375,2488386,0.0,0,-0.4519444766936725,-0.4519444766936725,-0.4519444766936725,-0.4519444766936725,-0.45194447669367255
2021-10-26,1762.4303317458246,1788.9902303184,1759.0240020044494,1773.5380859375,1930107,0.0,0,0.6781879646911795,0.6781879646911795,0.6781879646911795,0.6781879646911795,0.6781879646911795
2021-10-27,1778.2280409225398,1791.0636680918865,1752.6554980720878,1761.986083984375,1408879,0.0,0,-0.6513534749956362,-0.6513534749956362,-0.6513534749956362,-0.6513534749956362,-0.6513534749956362
2021-10-28,1776.7964625025445,1838.4567938714345,1768.354520850558,1791.310546875,6379424,0.0,0,1.6642845909607675,1.6642845909607675,1.6642845909607675,1.6642845909607675,1.6642845909607675
2021-10-29,1798.962504552632,1801.825860855149,1713.8524715929882,1744.3123779296875,3984689,0.0,0,-2.6236751091150747,-2.6236751091150747,-2.6236751091150747,-2.6236751091150747,-2.6236751091150747
2021-11-01,1753.5442220085297,1782.1775454534884,1729.0577454724437,1772.6495361328125,2316925,0.0,0,1.624546071086085,1.624546071086085,1.624546071086085,1.624546071086085,1.624546071086085
2021-11-02,1777.240726229771,1801.3815312169852,1772.6989129236651,1792.69287109375,1687119,0.0,0,1.1306992472219726,1.1306992472219726,1.1306992472219726,1.1306992472219726,1.1306992472219726
2021-11-03,1795.0130605866714,1890.786584721384,1795.0130605866714,1865.6090087890625,11580233,0.0,0,4.067408247728749,4.067408247728749,4.067408247728749,4.067408247728749,4.067408247728749
2021-11-04,1875.976322726303,1896.562670372956,1875.976322726303,1884.8131103515625,764191,0.0,0,1.0293744011755754,1.0293744011755754,1.0293744011755754,1.0293744011755754,1.0293744011755754
2021-11-08,1919.963061389044,1929.1948154190864,1888.0219999749847,1900.2159423828125,3674523,0.0,0,0.8172073903060344,0.8172073903060344,0.8172073903060344,0.8172073903060344,0.8172073903060344
2021-11-09,1909.0527532991991,1939.2658216432496,1905.8932624302613,1919.0250244140625,3550645,0.0,0,0.989839186785476,0.989839186785476,0.989839186785476,0.989839186785476,0.989839186785476
2021-11-10,1908.2627542366645,1929.293483718231,1907.571653297657,1925.4921875,3208195,0.0,0,0.3370025405433222,0.3370025405433222,0.3370025405433222,0.3370025405433222,0.33700254054332224
2021-11-11,1923.221212906689,1956.6926028434664,1901.301959599514,1907.275390625,7061537,0.0,0,-0.9460852136020416,-0.9460852136020416,-0.9460852136020416,-0.9460852136020416,-0.9460852136020417
2021-11-12,1915.4705102357948,1940.1544085635755,1903.7209505264016,1935.168212890625,2026320,0.0,0,1.4624433578249405,1.4624433578249405,1.4624433578249405,1.4624433578249405,1.4624433578249405
2021-11-15,1936.451802368542,1949.53426833738,1918.4325567888225,1922.431396484375,1127678,0.0,0,-0.6581761896152993,-0.6581761896152993,-0.6581761896152993,-0.6581761896152993,-0.6581761896152993
2021-11-16,1925.344113661424,1954.915376324612,1919.4199779270807,1930.5771484375,2279531,0.0,0,0.4237213337246496,0.4237213337246496,0.4237213337246496,0.4237213337246496,0.4237213337246496
2021-11-17,1924.356685273185,1953.878651343494,1918.975643727772,1928.2073974609373,2166686,0.0,0,-0.1227483179566623,-0.1227483179566623,-0.1227483179566623,-0.1227483179566623,-0.12274831795666233
2021-11-18,1928.20750526523,1929.2935727309973,1869.0648583315144,1873.0142822265625,1883794,0.0,0,-2.862405533090115,-2.862405533090115,-2.862405533090115,-2.862405533090115,-2.862405533090115
2021-11-22,1874.248434249375,1875.976307163868,1814.6121106952169,1840.9251708984373,2407464,0.0,0,-1.7132336700593125,-1.7132336700593125,-1.7132336700593125,-1.7132336700593125,-1.7132336700593125
2021-11-23,1826.6085361275648,1871.6319440478253,1821.178078317456,1862.4989013671875,2028470,0.0,0,1.1718961101619072,1.1718961101619072,1.1718961101619072,1.1718961101619072,1.1718961101619072
2021-11-24,1870.0521515834728,1878.345965590269,1822.609650424695,1838.950439453125,1361828,0.0,0,-1.2643476942067722,-1.2643476942067722,-1.2643476942067722,-1.2643476942067722,-1.2643476942067722
2021-11-25,1831.545256780861,1843.2454004883505,1814.957628886069,1826.509765625,1930012,0.0,0,-0.6765094676409366,-0.6765094676409366,-0.6765094676409366,-0.6765094676409366,-0.6765094676409366
2021-11-26,1796.9878142504722,1818.4628059867075,1746.2376947316552,1755.6669921875,2796595,0.0,0,-3.878587170502142,-3.878587170502142,-3.878587170502142,-3.878587170502142,-3.878587170502142
2021-11-29,1755.5188615124132,1767.4165488014564,1713.2106835841455,1744.90478515625,2111420,0.0,0,-0.6129981983565497,-0.6129981983565497,-0.6129981983565497,-0.6129981983565497,-0.6129981983565497
2021-11-30,1744.9047912260446,1776.1546309445446,1729.1565121372762,1742.4364013671875,3385628,0.0,0,-0.1414623772059554,-0.1414623772059554,-0.1414623772059554,-0.1414623772059554,-0.1414623772059554
2021-12-01,1741.6958937351271,1771.3165722000103,1739.7705978456495,1763.417724609375,1359786,0.0,0,1.2041371051319112,1.2041371051319112,1.2041371051319112,1.2041371051319112,1.2041371051319112
2021-12-02,1763.3683635740797,1771.3166274206826,1740.7085920527668,1766.5772705078125,2813690,0.0,0,0.1791717217278957,0.1791717217278957,0.1791717217278957,0.1791717217278957,0.17917172172789572
2021-12-03,1777.191242606999,1821.474252105603,1773.8343288955382,1778.474853515625,3612772,0.0,0,0.6734821740569815,0.6734821740569815,0.6734821740569815,0.6734821740569815,0.6734821740569815
2021-12-06,1776.253353090283,1797.9751839785465,1755.518878151486,1760.110107421875,1566109,0.0,0,-1.0326120753097652,-1.0326120753097652,-1.0326120753097652,-1.0326120753097652,-1.0326120753097652
2021-12-07,1767.564609822998,1787.1143062457083,1749.6934908659111,1775.36474609375,2097201,0.0,0,0.8666866128176074,0.8666866128176074,0.8666866128176074,0.8666866128176074,0.8666866128176074
2021-12-08,1779.2153964902236,1817.7222779902893,1779.2153964902236,1801.9739990234373,3433206,0.0,0,1.4988048505657408,1.4988048505657408,1.4988048505657408,1.4988048505657408,1.4988048505657408
