Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return,Return.1,Return.2,Return.3,Return.4,Return
2021-11-18,1707.2742916126945,1713.271742285807,1639.303183984086,1688.032470703125,2255988,0.0,0,-1.0372354472079532,-1.0372354472079532,-1.0372354472079532,-1.0372354472079532,-1.0372354472079532,-1.0372354472079532
2021-11-22,1690.6813384928791,1700.677089433456,1609.3659289949742,1675.0379638671875,2552170,0.0,0,-0.7698019476204051,-0.7698019476204051,-0.7698019476204051,-0.7698019476204051,-0.7698019476204051,-0.7698019476204051
2021-11-23,1659.444626597188,1719.6189988072174,1649.2989149289365,1707.2242431640625,2472589,0.0,0,1.921525361882904,1.921525361882904,1.921525361882904,1.921525361882904,1.921525361882904,1.921525361882904
2021-11-24,1720.868383043175,1788.1398327689833,1711.7222469247226,1754.4041748046875,4562858,0.0,0,2.763546255246743,2.763546255246743,2.763546255246743,2.763546255246743,2.763546255246743,2.763546255246743
2021-11-25,1762.2008481970067,1772.9462803662668,1734.8125884687167,1762.3009033203125,2341862,0.0,0,0.4501088534233634,0.4501088534233634,0.4501088534233634,0.4501088534233634,0.4501088534233634,0.45010885342336343
2021-11-26,1739.260589748273,1767.7985062782425,1660.1442000120703,1668.840576171875,3510810,0.0,0,-5.303312673355098,-5.303312673355098,-5.303312673355098,-5.303312673355098,-5.303312673355098,-5.303312673355098
2021-11-29,1654.296750974517,1696.2789041714532,1609.165911884122,1664.342529296875,2119826,0.0,0,-0.2695312505714592,-0.2695312505714592,-0.2695312505714592,-0.2695312505714592,-0.2695312505714592,-0.2695312505714592
2021-11-30,1667.291268792027,1717.9197720712052,1647.44972743701,1662.1434326171875,2952368,0.0,0,-0.1321300538187015,-0.1321300538187015,-0.1321300538187015,-0.1321300538187015,-0.1321300538187015,-0.13213005381870158
2021-12-01,1693.28022016919,1704.2755462741848,1651.6478928315892,1692.58056640625,2476360,0.0,0,1.8311977890582287,1.8311977890582287,1.8311977890582287,1.8311977890582287,1.8311977890582292,1.8311977890582294
2021-12-02,1691.7808069599914,1734.2627474597252,1686.932892271357,1731.513916015625,2159661,0.0,0,2.300236123592021,2.300236123592021,2.300236123592021,2.300236123592021,2.300236123592021,2.300236123592021
2021-12-03,1733.2631641160012,1744.2584898399205,1700.3771200471365,1707.3741455078125,1544077,0.0,0,-1.394142448670604,-1.394142448670604,-1.394142448670604,-1.394142448670604,-1.394142448670604,-1.394142448670604
2021-12-06,1709.2734175496848,1727.215741751089,1639.3031606909258,1644.9007568359375,1574680,0.0,0,-3.659033307740172,-3.659033307740172,-3.659033307740172,-3.659033307740172,-3.659033307740172,-3.6590333077401715
2021-12-07,1658.1950753140168,1685.9831885007516,1653.2971331639546,1677.7366943359375,1476012,0.0,0,1.9962260557993687,1.9962260557993687,1.9962260557993687,1.9962260557993687,1.9962260557993687,1.9962260557993687
2021-12-08,1679.0862156615178,1725.6663885285784,1678.3365343749713,1714.77099609375,1406394,0.0,0,2.2073965409972147,2.2073965409972147,2.2073965409972147,2.2073965409972147,2.2073965409972147,2.2073965409972147
2021-12-09,1724.2670199576544,1738.5109649051303,1705.8748140077507,1721.5181884765625,1306393,0.0,0,0.3934748370588615,0.3934748370588615,0.3934748370588615,0.3934748370588615,0.3934748370588615,0.39347483705886155
2021-12-10,1709.8731357759996,1787.2402726536202,1709.8731357759996,1739.6605224609375,2708578,0.0,0,1.0538566543075474,1.0538566543075474,1.0538566543075474,1.0538566543075474,1.0538566543075474,1.0538566543075474
2021-12-13,1754.2542228567752,1761.451114450863,1710.372853505274,1718.8193359375,1104594,0.0,0,-1.1980030732637077,-1.1980030732637077,-1.1980030732637077,-1.1980030732637077,-1.1980030732637077,-1.1980030732637075
2021-12-14,1711.2724850559496,1727.1657527495845,1682.2848086151653,1719.3690185546875,1198653,0.0,0,0.031980243978794,0.031980243978794,0.031980243978794,0.031980243978794,0.031980243978794,0.03198024397879404
2021-12-15,1719.2691680195232,1726.2661937033236,1686.333217358155,1694.5797119140625,866378,0.0,0,-1.4417676701807185,-1.4417676701807185,-1.4417676701807185,-1.4417676701807185,-1.4417676701807185,-1.4417676701807183
2021-12-16,1706.5745512994165,1719.1191451101265,1686.2831287436725,1701.3267822265625,751885,0.0,0,0.3981559713634861,0.3981559713634861,0.3981559713634861,0.3981559713634861,0.3981559713634861,0.3981559713634861
2021-12-17,1698.2280583653528,1701.2768112116232,1639.3031553390497,1644.6009521484375,1215873,0.0,0,-3.3342113150000907,-3.3342113150000907,-3.3342113150000907,-3.3342113150000907,-3.3342113150000907,-3.3342113150000907
2021-12-20,1628.3077462577364,1628.3077462577364,1554.5390592221102,1589.2742919921875,1945211,0.0,0,-3.364138886334316,-3.364138886334316,-3.364138886334316,-3.364138886334316,-3.364138886334316,-3.364138886334316
2021-12-21,1620.4111220056593,1645.20063255565,1602.2189045341818,1619.8114013671875,1563851,0.0,0,1.9214499050834777,1.9214499050834777,1.9214499050834777,1.9214499050834777,1.9214499050834777,1.9214499050834777
2021-12-22,1630.556819733707,1662.7430879196952,1626.3086257206078,1657.3953857421875,993006,0.0,0,2.3202691586982023,2.3202691586982023,2.3202691586982023,2.3202691586982023,2.3202691586982023,2.3202691586982023
2021-12-23,1673.9883083047384,1683.484271398167,1657.4953197740465,1675.4876708984375,979023,0.0,0,1.0916094802658214,1.0916094802658214,1.0916094802658214,1.0916094802658214,1.0916094802658214,1.0916094802658214
2021-12-24,1679.2861754612356,1703.2259504052245,1657.495389377039,1697.4783935546875,1234386,0.0,0,1.312496835292022,1.312496835292022,1.312496835292022,1.312496835292022,1.312496835292022,1.3124968352920219
2021-12-27,1694.0298345757433,1737.2614559626152,1685.3335803526966,1729.4647216796875,1672655,0.0,0,1.8843437563889969,1.8843437563889969,1.8843437563889969,1.8843437563889969,1.8843437563889969,1.8843437563889969
2021-12-28,1739.260655462503,1759.2521572494288,1727.365687495594,1750.2559814453125,1552918,0.0,0,1.202178888357558,1.202178888357558,1.202178888357558,1.202178888357558,1.202178888357558,1.202178888357558
2021-12-29,1750.2560194613347,1754.254319905564,1708.6737192450405,1717.320068359375,1100579,0.0,0,-1.8817769192104088,-1.8817769192104088,-1.8817769192104088,-1.8817769192104088,-1.8817769192104088,-1.8817769192104086
2021-12-30,1713.2716963175046,1724.2670222565318,1684.2840188418877,1695.67919921875,1359574,0.0,0,-1.2601535112379718,-1.2601535112379718,-1.2601535112379718,-1.2601535112379718,-1.2601535112379718,-1.2601535112379718
2021-12-31,1694.2296725992358,1724.2669514890729,1690.3314275410544,1708.7235107421875,1310960,0.0,0,0.7692676497681521,0.7692676497681521,0.7692676497681521,0.7692676497681521,0.7692676497681521,0.7692676497681521
2022-01-03,1712.272149080824,1732.2636511132912,1710.4728650905238,1716.42041015625,1094708,0.0,0,0.4504473289958617,0.4504473289958617,0.4504473289958617,0.4504473289958617,0.4504473289958617,0.4504473289958617
2022-01-04,1725.0166629172118,1727.2657068062824,1699.2776050756252,1718.26953125,1191189,0.0,0,0.1077312459586559,0.1077312459586559,0.1077312459586559,0.1077312459586559,0.1077312459586559,0.1077312459586559
2022-01-05,1721.2683350973737,1743.908735685706,1701.826648064076,1714.7210693359375,1583598,0.0,0,-0.2065136958740739,-0.2065136958740739,-0.2065136958740739,-0.2065136958740739,-0.2065136958740739,-0.2065136958740739
2022-01-06,1709.273411922645,1723.1175025804348,1674.888004261565,1712.3720703125,1615375,0.0,0,-0.1369901534100354,-0.1369901534100354,-0.1369901534100354,-0.1369901534100354,-0.1369901534100354,-0.1369901534100354
2022-01-07,1719.1692629359516,1730.0646560820103,1688.7821550673043,1698.3780517578125,1295933,0.0,0,-0.817230016612783,-0.817230016612783,-0.817230016612783,-0.817230016612783,-0.817230016612783,-0.817230016612783
2022-01-10,1706.8244413968175,1765.2495548083243,1698.3779589342646,1751.855224609375,1670551,0.0,0,3.148720203738732,3.148720203738732,3.148720203738732,3.148720203738732,3.148720203738732,3.148720203738732
2022-01-11,1757.2529340667395,1849.2138384661368,1736.2618580625294,1843.116455078125,5126019,0.0,0,5.209404817632646,5.209404817632646,5.209404817632646,5.209404817632646,5.209404817632646,5.209404817632646
2022-01-12,1872.2041843950767,1872.2041843950767,1807.531723469214,1829.3223876953125,2518912,0.0,0,-0.748409974031066,-0.748409974031066,-0.748409974031066,-0.748409974031066,-0.748409974031066,-0.748409974031066
2022-01-13,1833.220746084855,1862.2084241854327,1807.231793305026,1852.5625,1881069,0.0,0,1.270421903815803,1.270421903815803,1.270421903815803,1.270421903815803,1.270421903815803,1.2704219038158033
2022-01-14,1849.21392658276,1889.64669038634,1830.321932875064,1869.455322265625,2357616,0.0,0,0.9118624751189232,0.9118624751189232,0.9118624751189232,0.9118624751189232,0.9118624751189232,0.9118624751189232
2022-01-17,1875.2027913003355,1900.5920219401792,1854.8614634636383,1877.0020751953125,1700525,0.0,0,0.4036872579838634,0.4036872579838634,0.4036872579838634,0.4036872579838634,0.4036872579838634,0.40368725798386346
2022-01-18,1884.1990564059747,1907.6890711675344,1829.272453675152,1840.167724609375,2294146,0.0,0,-1.962403295803745,-1.962403295803745,-1.962403295803745,-1.962403295803745,-1.962403295803745,-1.962403295803745
2022-01-19,1839.0183187714808,1856.2109616933035,1810.480400843832,1848.5142822265625,1544606,0.0,0,0.4535759162366181,0.4535759162366181,0.4535759162366181,0.4535759162366181,0.4535759162366181,0.4535759162366181
2022-01-20,1854.2117637483911,1879.5509674908064,1842.9165165958088,1865.05712890625,1252017,0.0,0,0.8949266358797834,0.8949266358797834,0.8949266358797834,0.8949266358797834,0.8949266358797834,0.8949266358797834
2022-01-21,1860.059311052692,1872.2041729907305,1809.9806226604192,1827.5731201171875,1929667,0.0,0,-2.009804858419792,-2.009804858419792,-2.009804858419792,-2.009804858419792,-2.009804858419792,-2.009804858419792
2022-01-24,1821.2257445556056,1826.6733797810664,1695.8291031025528,1715.0709228515625,2381112,0.0,0,-6.1558246850561655,-6.1558246850561655,-6.1558246850561655,-6.1558246850561655,-6.1558246850561655,-6.1558246850561655
2022-01-25,1667.291200359692,1749.80617038391,1667.291200359692,1740.6600341796875,1817963,0.0,0,1.4920147608577763,1.4920147608577763,1.4920147608577763,1.4920147608577763,1.4920147608577763,1.4920147608577765
2022-01-27,1717.269971600914,1724.8168121926833,1653.7969546063516,1685.2835693359375,3549583,0.0,0,-3.1813486698364395,-3.1813486698364395,-3.1813486698364395,-3.1813486698364395,-3.1813486698364395,-3.1813486698364395
2022-01-28,1701.7765339151078,1743.3588318672898,1683.234367807218,1692.980224609375,1624750,0.0,0,0.4566979357942865,0.4566979357942865,0.4566979357942865,0.4566979357942865,0.4566979357942865,0.4566979357942865
2022-01-31,1708.2237410775049,1733.263145007392,1704.2754684184565,1714.22119140625,1024738,0.0,0,1.25464943347321,1.25464943347321,1.25464943347321,1.25464943347321,1.25464943347321,1.25464943347321
2022-02-01,1727.2156940490574,1764.3499323172189,1698.4280052332897,1746.15771484375,1574361,0.0,0,1.8630339887060363,1.8630339887060363,1.8630339887060363,1.8630339887060363,1.8630339887060363,1.8630339887060365
2022-02-02,1754.2542435787627,1785.2410706733162,1746.2576430382328,1778.5938720703125,1405276,0.0,0,1.85757317055779,1.85757317055779,1.85757317055779,1.85757317055779,1.85757317055779,1.85757317055779
2022-02-03,1771.1970256545735,1786.2406795132515,1745.657955406455,1751.1055908203125,588866,0.0,0,-1.545506350924463,-1.545506350924463,-1.545506350924463,-1.545506350924463,-1.545506350924463,-1.545506350924463
2022-02-04,1757.2529984783064,1769.24789949181,1732.963275118584,1756.5533447265625,855996,0.0,0,0.3111036784308351,0.3111036784308351,0.3111036784308351,0.3111036784308351,0.3111036784308351,0.3111036784308351
2022-02-07,1764.2500535352813,1764.7498410858575,1721.3682572921227,1731.064208984375,854871,0.0,0,-1.4510880536995772,-1.4510880536995772,-1.4510880536995772,-1.4510880536995772,-1.4510880536995772,-1.4510880536995772
2022-02-08,1738.6609558001733,1746.2577021672175,1676.337472630808,1715.2708740234375,1480201,0.0,0,-0.9123483045267012,-0.9123483045267012,-0.9123483045267012,-0.9123483045267012,-0.9123483045267012,-0.9123483045267013
2022-02-09,1723.8671640565376,1791.1386159622407,1717.369926015837,1782.392333984375,1674022,0.0,0,3.91316969100592,3.91316969100592,3.91316969100592,3.91316969100592,3.91316969100592,3.9131696910059204
2022-02-10,1798.2356076666529,1808.231358682032,1765.249629315903,1785.341064453125,1747943,0.0,0,0.1654366669182414,0.1654366669182414,0.1654366669182414,0.1654366669182414,0.1654366669182414,0.16543666691824144
2022-02-11,1763.2504936987425,1774.1458867993226,1742.609243277548,1763.5504150390625,1196002,0.0,0,-1.2205314630309745,-1.2205314630309745,-1.2205314630309745,-1.2205314630309745,-1.2205314630309745,-1.2205314630309745
2022-02-14,1735.5622751991564,1737.1615709372788,1652.2976215087317,1663.242919921875,1919476,0.0,0,-5.687815571462735,-5.687815571462735,-5.687815571462735,-5.687815571462735,-5.687815571462735,-5.687815571462735
2022-02-15,1635.3047893973053,1750.6557751068913,1627.1582282982704,1743.5087890625,2261554,0.0,0,4.825865673571916,4.825865673571916,4.825865673571916,4.825865673571916,4.825865673571916,4.825865673571916
2022-02-16,1743.5088614402555,1775.245370742665,1729.2649163202764,1737.3614501953125,1663614,0.0,0,-0.3525843348626294,-0.3525843348626294,-0.3525843348626294,-0.3525843348626294,-0.3525843348626294,-0.3525843348626294
2022-02-17,1749.2564320784952,1761.2513333270335,1723.267479373329,1730.2144775390625,1075487,0.0,0,-0.4113693587161465,-0.4113693587161465,-0.4113693587161465,-0.4113693587161465,-0.4113693587161465,-0.4113693587161465
2022-02-18,1738.2610597612306,1753.854406566441,1724.2670086763212,1735.562255859375,945100,0.0,0,0.3090818155630515,0.3090818155630515,0.3090818155630515,0.3090818155630515,0.3090818155630515,0.3090818155630515
2022-02-21,1738.0612089621543,1738.0612089621543,1670.5898906331645,1684.48388671875,1449291,0.0,0,-2.943044478420811,-2.943044478420811,-2.943044478420811,-2.943044478420811,-2.943044478420811,-2.943044478420811
2022-02-22,1635.404784487498,1678.1866472552344,1629.307400826743,1666.9913330078125,1717579,0.0,0,-1.0384518278184127,-1.0384518278184127,-1.0384518278184127,-1.0384518278184127,-1.0384518278184127,-1.0384518278184127
2022-02-23,1681.285317515106,1716.7702335506508,1669.2904163199923,1687.982421875,1285012,0.0,0,1.2592200362141368,1.2592200362141368,1.2592200362141368,1.2592200362141368,1.2592200362141368,1.2592200362141368
2022-02-24,1625.3091320566873,1647.8995051834293,1528.1504799809722,1543.2939453125,2798065,0.0,0,-8.571681475318977,-8.571681475318977,-8.571681475318977,-8.571681475318977,-8.571681475318977,-8.571681475318977
2022-02-25,1593.3226300282267,1637.40386533862,1578.1291380724724,1618.0120849609375,1741584,0.0,0,4.841471702482957,4.841471702482957,4.841471702482957,4.841471702482957,4.841471702482957,4.841471702482957
2022-02-28,1603.068563031694,1650.3984195069145,1591.5734494074604,1643.751220703125,1869037,0.0,0,1.5907876079188186,1.5907876079188186,1.5907876079188186,1.5907876079188186,1.5907876079188186,1.5907876079188186
2022-03-02,1637.3039828765498,1663.5428287559816,1614.8135435513225,1641.1024169921875,1249817,0.0,0,-0.1611438323254572,-0.1611438323254572,-0.1611438323254572,-0.1611438323254572,-0.1611438323254572,-0.16114383232545723
2022-03-03,1669.290380743813,1677.4868475784122,1634.2552254423822,1643.1015625,1333325,0.0,0,0.1218172301200149,0.1218172301200149,0.1218172301200149,0.1218172301200149,0.1218172301200149,0.12181723012001493
2022-03-04,1621.1108799134615,1654.7965106031106,1600.5195360779762,1614.313720703125,1433490,0.0,0,-1.7520427497539428,-1.7520427497539428,-1.7520427497539428,-1.7520427497539428,-1.7520427497539428,-1.7520427497539428
2022-03-07,1589.3244233181802,1591.3235735361905,1538.6460140989975,1563.385498046875,1508821,0.0,0,-3.1547909184633505,-3.1547909184633505,-3.1547909184633505,-3.1547909184633505,-3.1547909184633505,-3.1547909184633505
2022-03-08,1574.2308276005954,1606.717017900868,1552.7399632481074,1600.91943359375,1396347,0.0,0,2.400811290226617,2.400811290226617,2.400811290226617,2.400811290226617,2.400811290226617,2.400811290226617
2022-03-09,1608.9160669470964,1669.2404002179971,1607.3167711804567,1655.84619140625,1498176,0.0,0,3.4309507811520663,3.4309507811520663,3.4309507811520663,3.4309507811520663,3.4309507811520663,3.4309507811520663
2022-03-10,1681.285256790317,1748.856506678558,1677.536850302229,1742.109375,2294474,0.0,0,5.20961331079246,5.20961331079246,5.20961331079246,5.20961331079246,5.20961331079246,5.20961331079246
2022-03-11,1749.2564276978885,1756.25345340868,1720.468615966111,1733.3631591796875,1354129,0.0,0,-0.50204745728508,-0.50204745728508,-0.50204745728508,-0.50204745728508,-0.50204745728508,-0.50204745728508
2022-03-14,1731.2640711859565,1751.7053331497984,1721.7180801846837,1735.3623046875,659190,0.0,0,0.1153333331924854,0.1153333331924854,0.1153333331924854,0.1153333331924854,0.1153333331924854,0.1153333331924854
2022-03-15,1739.260574195381,1753.4544909935082,1685.9332700741695,1700.677001953125,1085901,0.0,0,-1.9987355171127248,-1.9987355171127248,-1.9987355171127248,-1.9987355171127248,-1.9987355171127248,-1.9987355171127248
2022-03-16,1723.267378146331,1763.250379959471,1717.9196760575112,1757.2529296875,1269866,0.0,0,3.32667094747568,3.32667094747568,3.32667094747568,3.32667094747568,3.3266709474756797,3.3266709474756793
2022-03-17,1774.8454996748503,1822.825103840073,1759.2521527248416,1818.8768310546875,2392329,0.0,0,3.506831619176549,3.506831619176549,3.506831619176549,3.506831619176549,3.506831619176549,3.506831619176549
2022-03-21,1835.269870583836,1841.1173603858565,1795.3868005719771,1802.183837890625,1081052,0.0,0,-0.9177638023121644,-0.9177638023121644,-0.9177638023121644,-0.9177638023121644,-0.9177638023121644,-0.9177638023121643
2022-03-22,1802.1837845195816,1836.219363721468,1789.239336451512,1830.771728515625,964066,0.0,0,1.586291588235573,1.586291588235573,1.586291588235573,1.586291588235573,1.586291588235573,1.586291588235573
2022-03-23,1847.264774248259,1847.264774248259,1800.0847572906448,1810.23046875,1553366,0.0,0,-1.1220000530748686,-1.1220000530748686,-1.1220000530748686,-1.1220000530748686,-1.1220000530748686,-1.1220000530748686
2022-03-24,1814.2287551505904,1838.768371968406,1799.3850897394102,1832.021240234375,1030145,0.0,0,1.2037567514495522,1.2037567514495522,1.2037567514495522,1.2037567514495522,1.2037567514495522,1.2037567514495522
2022-03-25,1834.7700777374523,1877.2019908641453,1821.2257866637235,1866.2066650390625,1366115,0.0,0,1.8659950034375188,1.8659950034375188,1.8659950034375188,1.8659950034375188,1.8659950034375188,1.8659950034375188
2022-03-28,1876.1024392443487,1923.5822542078165,1850.2634485573924,1908.888427734375,1895438,0.0,0,2.2870866070140794,2.2870866070140794,2.2870866070140794,2.2870866070140794,2.2870866070140794,2.2870866070140794
2022-03-29,1918.4344528741424,1930.0795268419745,1884.6987942655696,1916.435302734375,1715098,0.0,0,0.3953544319485057,0.3953544319485057,0.3953544319485057,0.3953544319485057,0.3953544319485057,0.3953544319485057
2022-03-30,1926.8808747520425,2014.1438299383888,1916.485391309052,1994.4022216796875,3215951,0.0,0,4.068330344054354,4.068330344054354,4.068330344054354,4.068330344054354,4.068330344054354,4.068330344054354
2022-03-31,2004.14806373067,2041.1323422134803,1990.1540124128496,2013.8939208984373,2786973,0.0,0,0.977320372333613,0.977320372333613,0.977320372333613,0.977320372333613,0.977320372333613,0.977320372333613
2022-04-01,2017.1424912617272,2048.1293184317537,2012.1946434726,2042.7816162109373,1267111,0.0,0,1.4344199072616812,1.4344199072616812,1.4344199072616812,1.4344199072616812,1.4344199072616812,1.4344199072616812
2022-04-04,2049.128806169713,2074.61796936841,2031.136455676516,2064.97216796875,1334265,0.0,0,1.0862909467030046,1.0862909467030046,1.0862909467030046,1.0862909467030046,1.0862909467030046,1.0862909467030046
2022-04-05,2077.117099187137,2188.869646401216,2066.7216155547603,2138.94091796875,4970260,0.0,0,3.582070070840752,3.582070070840752,3.582070070840752,3.582070070840752,3.582070070840752,3.5820700708407514
2022-04-06,2152.8349308437773,2181.92266466866,2123.2974370189013,2159.082275390625,2259018,0.0,0,0.9416509475634458,0.9416509475634458,0.9416509475634458,0.9416509475634458,0.9416509475634458,0.9416509475634458
2022-04-07,2165.029680996224,2214.008861845447,2080.3657171928007,2098.158203125,3499044,0.0,0,-2.821757788484578,-2.821757788484578,-2.821757788484578,-2.821757788484578,-2.821757788484578,-2.821757788484578
2022-04-08,2114.101407962541,2175.0754911236363,2104.3555504081046,2170.027587890625,1924054,0.0,0,3.425355850601858,3.425355850601858,3.425355850601858,3.425355850601858,3.425355850601858,3.425355850601858
2022-04-11,2180.92288272609,2199.0650719549694,2157.582708097637,2179.2734375,1615715,0.0,0,0.426070602096005,0.426070602096005,0.426070602096005,0.426070602096005,0.426070602096005,0.426070602096005
2022-04-12,2187.070209531214,2218.057036083073,2154.084232879235,2196.016357421875,2632324,0.0,0,0.7682799062187441,0.7682799062187441,0.7682799062187441,0.7682799062187441,0.7682799062187441,0.7682799062187441
2022-04-13,2209.060946856497,2216.207811128631,2172.526428543416,2198.515380859375,992512,0.0,0,0.113798033837683,0.113798033837683,0.113798033837683,0.113798033837683,0.113798033837683,0.11379803383768304
2022-04-18,2178.873797295057,2239.048168002754,2155.833543008902,2232.90087890625,1747434,0.0,0,1.5640326352155924,1.5640326352155924,1.5640326352155924,1.5640326352155924,1.5640326352155924,1.5640326352155924
2022-04-19,2244.046020782635,2254.0417714320006,2139.19069408554,2167.378662109375,1639219,0.0,0,-2.934398809004455,-2.934398809004455,-2.934398809004455,-2.934398809004455,-2.934398809004455,-2.934398809004455
2022-04-20,2177.0745496681616,2207.0117748564503,2160.9812930774387,2183.02197265625,1119025,0.0,0,0.7217617678145054,0.7217617678145054,0.7217617678145054,0.7217617678145054,0.7217617678145054,0.7217617678145054
2022-04-21,2215.0584551446946,2292.5755541309863,2202.9634986367737,2285.378662109375,2243636,0.0,0,4.688761301315707,4.688761301315707,4.688761301315707,4.688761301315707,4.688761301315707,4.688761301315707
2022-04-22,2296.023863985763,2305.020039334423,2264.037462746084,2272.333984375,1786042,0.0,0,-0.5707884627895725,-0.5707884627895725,-0.5707884627895725,-0.5707884627895725,-0.5707884627895725,-0.5707884627895725
2022-04-25,2258.9895534278767,2294.024707241268,2241.6470729782645,2283.229248046875,1683622,0.0,0,0.4794745731390236,0.4794745731390236,0.4794745731390236,0.4794745731390236,0.4794745731390236,0.47947457313902364
2022-04-26,2296.023947857687,2412.874176540088,2294.124852829458,2394.2822265625,3199358,0.0,0,4.8638558134546575,4.8638558134546575,4.8638558134546575,4.8638558134546575,4.8638558134546575,4.8638558134546575
2022-04-27,2403.9281496689728,2419.921351679668,2324.012167179159,2333.1083984375,2559876,0.0,0,-2.554996543278359,-2.554996543278359,-2.554996543278359,-2.554996543278359,-2.554996543278359,-2.554996543278359
2022-04-28,2358.847301834883,2388.884337144106,2335.3072603756927,2377.539306640625,1679893,0.0,0,1.904365362230092,1.904365362230092,1.904365362230092,1.904365362230092,1.904365362230092,1.9043653622300922
2022-04-29,2387.984811458947,2393.132525388362,2300.521993960974,2331.009033203125,1916180,0.0,0,-1.9570769369632648,-1.9570769369632648,-1.9570769369632648,-1.9570769369632648,-1.9570769369632648,-1.9570769369632652
