Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return,Return.1,Return.2,Return.3,Return
2021-10-19,750.4962837107056,750.4962837107056,734.3432180017004,742.9913330078125,11349799,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-20,742.2955345521107,752.9317197291209,737.4744897310486,741.40087890625,12762996,0.0,0,-0.2140609225041628,-0.2140609225041628,-0.2140609225041628,-0.2140609225041628,-0.21406092250416284
2021-10-21,744.4326807672538,755.3173132140575,733.0012806474294,750.9932861328125,12166996,0.0,0,1.293821938910253,1.293821938910253,1.293821938910253,1.293821938910253,1.293821938910253
2021-10-22,753.9754141576645,761.2815458471252,748.8561105445929,754.7706298828125,13248928,0.0,0,0.5029796963234077,0.5029796963234077,0.5029796963234077,0.5029796963234077,0.5029796963234077
2021-10-25,795.2278731608691,861.8282075380919,793.6374416829761,836.6791381835938,96124084,0.0,0,10.852105932301388,10.852105932301388,10.852105932301388,10.852105932301388,10.852105932301388
2021-10-26,823.7566781312163,836.6791309584892,817.4445205398671,824.4525146484375,16925115,0.0,0,-1.4613276436771083,-1.4613276436771083,-1.4613276436771083,-1.4613276436771083,-1.4613276436771085
2021-10-27,823.8063861595656,843.9355919752292,819.2835397031001,830.0191040039062,22898400,0.0,0,0.6751861697992941,0.6751861697992941,0.6751861697992941,0.6751861697992941,0.6751861697992941
2021-10-28,825.1482642674553,826.9872650524501,791.500210512826,793.9356079101562,18750423,0.0,0,-4.347309106463673,-4.347309106463673,-4.347309106463673,-4.347309106463673,-4.347309106463673
2021-10-29,793.2397960639647,803.9256705096886,779.2239291989323,797.265625,15701200,0.0,0,0.419431633581622,0.419431633581622,0.419431633581622,0.419431633581622,0.41943163358162205
2021-11-01,802.8819344310492,804.8700040665497,788.2696104759073,799.1046142578125,11406421,0.0,0,0.2306620529152376,0.2306620529152376,0.2306620529152376,0.2306620529152376,0.23066205291523764
2021-11-02,804.1741481311294,805.1681829248638,793.239765400051,796.1721801757812,9452457,0.0,0,-0.3669649792668032,-0.3669649792668032,-0.3669649792668032,-0.3669649792668032,-0.36696497926680327
2021-11-03,801.1920431808483,801.1920431808483,775.7944663531878,781.2616577148438,11839149,0.0,0,-1.872776119563172,-1.872776119563172,-1.872776119563172,-1.872776119563172,-1.8727761195631718
2021-11-04,783.7964786514298,784.293496076066,774.3531475833403,777.4346313476562,3149310,0.0,0,-0.4898520654887103,-0.4898520654887103,-0.4898520654887103,-0.4898520654887103,-0.4898520654887103
2021-11-08,788.2695998225,788.2695998225,768.5380332252574,775.4962768554688,13967995,0.0,0,-0.249327006288288,-0.249327006288288,-0.249327006288288,-0.249327006288288,-0.24932700628828805
2021-11-09,779.3233165474688,783.8958525547013,774.551961437515,781.8580932617188,10084357,0.0,0,0.8203542165342553,0.8203542165342553,0.8203542165342553,0.8203542165342553,0.8203542165342553
2021-11-10,777.8819423522721,779.6215033009033,768.4883010954494,776.2418212890625,9507347,0.0,0,-0.7183236985149762,-0.7183236985149762,-0.7183236985149762,-0.7183236985149762,-0.7183236985149762
2021-11-11,772.0668885860694,772.3650869101211,761.5300826580107,766.8482055664062,9221059,0.0,0,-1.210140379586452,-1.210140379586452,-1.210140379586452,-1.210140379586452,-1.210140379586452
2021-11-12,768.0907078800021,775.2477706281279,766.5996556687705,771.9674072265625,15380106,0.0,0,0.6675638833079262,0.6675638833079262,0.6675638833079262,0.6675638833079262,0.6675638833079262
2021-11-15,772.3650748511395,779.8700257994556,766.9475728096681,768.6871337890625,10934583,0.0,0,-0.4249238253833794,-0.4249238253833794,-0.4249238253833794,-0.4249238253833794,-0.4249238253833794
2021-11-16,768.6871318669776,771.1225293662545,757.4545502766174,759.4923095703125,12785837,0.0,0,-1.1961725147429327,-1.1961725147429327,-1.1961725147429327,-1.1961725147429327,-1.1961725147429327
2021-11-17,756.3611504853343,767.3452235721695,751.7885537191764,756.7587280273438,11657214,0.0,0,-0.3599222149484687,-0.3599222149484687,-0.3599222149484687,-0.3599222149484687,-0.35992221494846877
2021-11-18,760.3372517523443,762.9217179943859,751.8879558527323,758.3491821289062,20644385,0.0,0,0.2101666016734771,0.2101666016734771,0.2101666016734771,0.2101666016734771,0.21016660167347717
2021-11-22,763.7169150573379,765.8541141187652,735.8342514038085,747.51416015625,20403786,0.0,0,-1.4287642458107752,-1.4287642458107752,-1.4287642458107752,-1.4287642458107752,-1.4287642458107752
2021-11-23,736.53010819041,753.4287000427014,726.8382687457134,747.3650512695312,24913042,0.0,0,-0.0199472992842814,-0.0199472992842814,-0.0199472992842814,-0.0199472992842814,-0.01994729928428143
2021-11-24,745.7746245980668,767.6433906642548,742.2458131170551,755.665283203125,23186419,0.0,0,1.110599421192407,1.110599421192407,1.110599421192407,1.110599421192407,1.110599421192407
2021-11-25,750.3968946004328,750.4465842062065,740.854124120182,746.56982421875,17749726,0.0,0,-1.2036359465689672,-1.2036359465689672,-1.2036359465689672,-1.2036359465689672,-1.2036359465689672
2021-11-26,734.591740816098,737.623534919352,714.31340597575,717.8919677734375,18987552,0.0,0,-3.841282558576824,-3.841282558576824,-3.841282558576824,-3.841282558576824,-3.8412825585768244
2021-11-29,722.4147903284429,723.4088251276564,706.2617248412228,714.1146240234375,15878074,0.0,0,-0.5261716134971589,-0.5261716134971589,-0.5261716134971589,-0.5261716134971589,-0.5261716134971589
2021-11-30,712.4744529392314,727.9316821628199,706.858131971666,710.0887451171875,23965914,0.0,0,-0.5637580818003062,-0.5637580818003062,-0.5637580818003062,-0.5637580818003062,-0.5637580818003062
2021-12-01,712.1265498348773,728.378994428833,710.7348768565208,723.359130859375,15214913,0.0,0,1.8688348228920963,1.8688348228920963,1.8688348228920963,1.8688348228920963,1.8688348228920963
2021-12-02,720.2775872867505,722.7626742711391,710.933696628091,718.0907592773438,21924640,0.0,0,-0.7283203262772459,-0.7283203262772459,-0.7283203262772459,-0.7283203262772459,-0.7283203262772459
2021-12-03,716.2021192057607,725.1484329779354,710.8343066740267,712.0271606445312,20130259,0.0,0,-0.8444056067389936,-0.8444056067389936,-0.8444056067389936,-0.8444056067389936,-0.8444056067389936
2021-12-06,714.7110238414309,722.4644831758723,703.2796235991827,705.3173828125,20129080,0.0,0,-0.9423485792251968,-0.9423485792251968,-0.9423485792251968,-0.9423485792251968,-0.9423485792251968
2021-12-07,712.7229614640661,736.5301073877702,707.752787395279,730.2677001953125,30513303,0.0,0,3.537459587813,3.537459587813,3.537459587813,3.537459587813,3.5374595878129997
2021-12-08,743.4386920882881,754.2736356017248,739.6613111036221,748.9058837890625,33432411,0.0,0,2.552239896241496,2.552239896241496,2.552239896241496,2.552239896241496,2.552239896241496
2021-12-09,754.5221056765723,758.4485552857254,743.9356714189349,750.4962768554688,16007459,0.0,0,0.2123622074324898,0.2123622074324898,0.2123622074324898,0.2123622074324898,0.21236220743248982
2021-12-10,751.987341324698,755.2676440964608,746.5698394215221,753.4783935546875,7627774,0.0,0,0.3973526306770804,0.3973526306770804,0.3973526306770804,0.3973526306770804,0.39735263067708043
2021-12-13,758.4485717287746,765.1086171927172,748.0112060627823,749.5022583007812,16855546,0.0,0,-0.5277039511575141,-0.5277039511575141,-0.5277039511575141,-0.5277039511575141,-0.5277039511575141
2021-12-14,746.5698713957629,759.7905229336723,741.8482057985758,754.1245727539062,17488089,0.0,0,0.6167178820253839,0.6167178820253839,0.6167178820253839,0.6167178820253839,0.6167178820253839
2021-12-15,753.0807573450645,754.9694477764622,746.4207725703973,747.7626953125,7358740,0.0,0,-0.8436109458910741,-0.8436109458910741,-0.8436109458910741,-0.8436109458910741,-0.8436109458910741
2021-12-16,753.3790263718623,753.3790263718623,734.5420540979725,736.7289428710938,14123215,0.0,0,-1.4755687212766206,-1.4755687212766206,-1.4755687212766206,-1.4755687212766206,-1.4755687212766206
